Postcode,Latitude,Longitude,Side,Closest_Any,Distance_Any_km,Closest_L1,Distance_L1_km,Closest_L2,Distance_L2_km,Closest_L3,Distance_L3_km
N8 7NG,51.58921,-0.124796,North,Whittington Hospital,2.74,North Middlesex,4.47,Whittington Hospital,2.74,Homerton University,6.91
N8 7NH,51.589559,-0.116123,North,Whittington Hospital,3.06,North Middlesex,3.98,Whittington Hospital,3.06,Homerton University,6.48
N8 7NJ,51.589878,-0.116355,North,Whittington Hospital,3.08,North Middlesex,3.97,Whittington Hospital,3.08,Homerton University,6.51
N8 7NL,51.590303,-0.116525,North,Whittington Hospital,3.12,North Middlesex,3.95,Whittington Hospital,3.12,Homerton University,6.55
N8 7NN,51.587792,-0.11319,North,Whittington Hospital,3.02,North Middlesex,3.97,Whittington Hospital,3.02,Homerton University,6.19
N8 7NP,51.591061,-0.116682,North,Whittington Hospital,3.18,North Middlesex,3.9,Whittington Hospital,3.18,Homerton University,6.62
N8 7NQ,51.588488,-0.126327,North,Whittington Hospital,2.63,North Middlesex,4.6,Whittington Hospital,2.63,Homerton University,6.94
N8 7NR,51.587381,-0.11338,North,Whittington Hospital,2.98,North Middlesex,4.01,Whittington Hospital,2.98,Homerton University,6.17
N8 7NS,51.587324,-0.113772,North,Whittington Hospital,2.95,North Middlesex,4.03,Whittington Hospital,2.95,Homerton University,6.19
N8 7NT,51.587609,-0.116374,North,Whittington Hospital,2.87,North Middlesex,4.14,Whittington Hospital,2.87,Homerton University,6.35
N8 7NU,51.587551,-0.117228,North,Whittington Hospital,2.83,North Middlesex,4.19,Whittington Hospital,2.83,Homerton University,6.39
N8 7NW,51.587792,-0.11319,North,Whittington Hospital,3.02,North Middlesex,3.97,Whittington Hospital,3.02,Homerton University,6.19
N8 7NX,51.587371,-0.119473,North,Whittington Hospital,2.73,North Middlesex,4.31,Whittington Hospital,2.73,Homerton University,6.49
N8 7NY,51.58647,-0.112639,North,Whittington Hospital,2.93,North Middlesex,4.05,Whittington Hospital,2.93,Homerton University,6.07
N8 7NZ,51.586598,-0.12063,North,Whittington Hospital,2.62,North Middlesex,4.43,Whittington Hospital,2.62,Homerton University,6.5
N8 7PA,51.586621,-0.122073,North,Whittington Hospital,2.57,North Middlesex,4.5,Whittington Hospital,2.57,Homerton University,6.59
N8 7PB,51.587089,-0.120787,North,Whittington Hospital,2.66,North Middlesex,4.4,Whittington Hospital,2.66,Homerton University,6.55
N8 7PD,51.587018,-0.121353,North,Whittington Hospital,2.63,North Middlesex,4.44,Whittington Hospital,2.63,Homerton University,6.57
N8 7PE,51.588766,-0.118996,North,Whittington Hospital,2.88,North Middlesex,4.19,Whittington Hospital,2.88,Homerton University,6.57
N8 7PF,51.58643,-0.120782,North,Whittington Hospital,2.59,North Middlesex,4.45,Whittington Hospital,2.59,Homerton University,6.5
N8 7PG,51.586192,-0.121459,North,Whittington Hospital,2.55,North Middlesex,4.5,Whittington Hospital,2.55,Homerton University,6.52
N8 7PH,51.588662,-0.120343,North,Whittington Hospital,2.82,North Middlesex,4.27,Whittington Hospital,2.82,Homerton University,6.63
N8 7PJ,51.588395,-0.121483,North,Whittington Hospital,2.76,North Middlesex,4.35,Whittington Hospital,2.76,Homerton University,6.67
N8 7PL,51.587685,-0.120557,North,Whittington Hospital,2.72,North Middlesex,4.35,Whittington Hospital,2.72,Homerton University,6.58
N8 7PN,51.588057,-0.120025,North,Whittington Hospital,2.78,North Middlesex,4.29,Whittington Hospital,2.78,Homerton University,6.57
N8 7PP,51.58864,-0.120647,North,Whittington Hospital,2.81,North Middlesex,4.28,Whittington Hospital,2.81,Homerton University,6.65
N8 7PQ,51.588395,-0.120556,North,Whittington Hospital,2.79,North Middlesex,4.3,Whittington Hospital,2.79,Homerton University,6.62
N8 7PR,51.587617,-0.119466,North,Whittington Hospital,2.75,North Middlesex,4.3,Whittington Hospital,2.75,Homerton University,6.51
N8 7PS,51.587794,-0.118737,North,Whittington Hospital,2.8,North Middlesex,4.25,Whittington Hospital,2.8,Homerton University,6.49
N8 7PT,51.588398,-0.11956,North,Whittington Hospital,2.83,North Middlesex,4.24,Whittington Hospital,2.83,Homerton University,6.57
N8 7PU,51.589317,-0.119681,North,Whittington Hospital,2.91,North Middlesex,4.18,Whittington Hospital,2.91,Homerton University,6.64
N8 7PW,51.588286,-0.118208,North,Whittington Hospital,2.86,North Middlesex,4.18,Whittington Hospital,2.86,Homerton University,6.49
N8 7PX,51.589094,-0.119228,North,Whittington Hospital,2.9,North Middlesex,4.18,Whittington Hospital,2.9,Homerton University,6.6
N8 7PY,51.588739,-0.118784,North,Whittington Hospital,2.89,North Middlesex,4.18,Whittington Hospital,2.89,Homerton University,6.55
N8 7PZ,51.588288,-0.118915,North,Whittington Hospital,2.84,North Middlesex,4.22,Whittington Hospital,2.84,Homerton University,6.53
N8 7QA,51.587968,-0.116907,North,Whittington Hospital,2.88,North Middlesex,4.14,Whittington Hospital,2.88,Homerton University,6.4
N8 7QB,51.588027,-0.116475,North,Whittington Hospital,2.91,North Middlesex,4.11,Whittington Hospital,2.91,Homerton University,6.38
