Postcode,Latitude,Longitude,Side,Closest_Any,Distance_Any_km,Closest_L1,Distance_L1_km,Closest_L2,Distance_L2_km,Closest_L3,Distance_L3_km
E10 5LJ,51.561206,-0.015896,North,Whipps Cross,2.29,North Middlesex,7.01,Whipps Cross,2.29,Homerton University,2.39
E10 5LL,51.561822,-0.013518,North,Whipps Cross,2.14,North Middlesex,7.05,Whipps Cross,2.14,Homerton University,2.57
E10 5LN,51.56169,-0.016351,North,Whipps Cross,2.26,North Middlesex,6.95,Whipps Cross,2.26,Homerton University,2.39
E10 5LP,51.561301,-0.012344,North,Whipps Cross,2.15,North Middlesex,7.14,Whipps Cross,2.15,Homerton University,2.62
E10 5LQ,51.56173,-0.017662,North,Whipps Cross,2.31,North Middlesex,6.89,Whipps Cross,2.31,Homerton University,2.32
E10 5LR,51.561332,-0.013107,North,Whipps Cross,2.18,North Middlesex,7.11,Whipps Cross,2.18,Homerton University,2.57
E10 5LS,51.562289,-0.013469,North,Whipps Cross,2.1,North Middlesex,7.01,Whipps Cross,2.1,Homerton University,2.6
E10 5LT,51.562952,-0.013872,North,Whipps Cross,2.05,North Middlesex,6.93,Whipps Cross,2.05,Homerton University,2.61
E10 5LU,51.56269,-0.013797,North,Whipps Cross,2.07,North Middlesex,6.96,Whipps Cross,2.07,Homerton University,2.6
E10 5LW,51.56169,-0.016351,North,Whipps Cross,2.26,North Middlesex,6.95,Whipps Cross,2.26,Homerton University,2.39
E10 5LX,51.563797,-0.020761,North,Whipps Cross,2.27,North Middlesex,6.58,Whipps Cross,2.27,Homerton University,2.28
E10 5LY,51.56408,-0.014097,North,Whipps Cross,1.95,North Middlesex,6.82,Whipps Cross,1.95,Homerton University,2.67
E10 5LZ,51.562476,-0.012335,North,Whipps Cross,2.04,North Middlesex,7.04,Whipps Cross,2.04,Homerton University,2.68
E10 5NA,51.561001,-0.010206,North,Whipps Cross,2.12,North Middlesex,7.26,Whipps Cross,2.12,Homerton University,2.73
E10 5ND,51.561464,-0.010951,North,Whipps Cross,2.1,North Middlesex,7.18,Whipps Cross,2.1,Homerton University,2.71
E10 5NE,51.560085,-0.0112,North,Whipps Cross,2.24,North Middlesex,7.3,Whipps Cross,2.24,Homerton University,2.63
E10 5NF,51.560212,-0.011886,North,Whipps Cross,2.25,North Middlesex,7.26,Whipps Cross,2.25,Homerton University,2.59
E10 5NG,51.560143,-0.010518,North,Whipps Cross,2.22,North Middlesex,7.32,Whipps Cross,2.22,Homerton University,2.68
E10 5NH,51.55551,-0.008139,North,Whipps Cross,2.65,North Middlesex,7.83,Whipps Cross,2.65,Homerton University,2.68
E10 5NJ,51.55844,-0.010838,North,Whipps Cross,2.4,North Middlesex,7.46,Whipps Cross,2.4,Homerton University,2.59
E10 5NN,51.558603,-0.008782,North,Whipps Cross,2.33,North Middlesex,7.53,Whipps Cross,2.33,Homerton University,2.73
E10 5NP,51.557721,-0.009096,North,Whipps Cross,2.43,North Middlesex,7.6,Whipps Cross,2.43,Homerton University,2.68
E10 5NQ,51.55907,-0.010334,North,Whipps Cross,2.32,North Middlesex,7.42,Whipps Cross,2.32,Homerton University,2.64
E10 5NR,51.556226,-0.007415,North,Whipps Cross,2.56,North Middlesex,7.8,Whipps Cross,2.56,Homerton University,2.75
E10 5NS,51.557654,-0.008506,North,Whipps Cross,2.43,North Middlesex,7.63,Whipps Cross,2.43,Homerton University,2.72
E10 5NU,51.557394,-0.009037,North,Whipps Cross,2.47,North Middlesex,7.63,Whipps Cross,2.47,Homerton University,2.67
E10 5NW,51.55777,-0.010001,North,Whipps Cross,2.45,North Middlesex,7.55,Whipps Cross,2.45,Homerton University,2.62
E10 5NY,51.559766,-0.011616,North,Whipps Cross,2.29,North Middlesex,7.31,Whipps Cross,2.29,Homerton University,2.59
E10 5NZ,51.56087,-0.012535,North,Whipps Cross,2.2,North Middlesex,7.17,Whipps Cross,2.2,Homerton University,2.58
E10 5PE,51.558872,-0.009103,North,Whipps Cross,2.31,North Middlesex,7.49,Whipps Cross,2.31,Homerton University,2.72
E10 5PN,51.560505,-0.010618,North,Whipps Cross,2.18,North Middlesex,7.28,Whipps Cross,2.18,Homerton University,2.69
E10 5PP,51.55932,-0.007553,North,Whipps Cross,2.23,North Middlesex,7.51,Whipps Cross,2.23,Homerton University,2.83
E10 5PR,51.55776,-0.007852,North,Whipps Cross,2.4,North Middlesex,7.64,Whipps Cross,2.4,Homerton University,2.76
E10 5PS,51.558132,-0.006465,North,Whipps Cross,2.34,North Middlesex,7.67,Whipps Cross,2.34,Homerton University,2.87
E10 5PT,51.570856,-0.009083,North,Whipps Cross,1.14,North Middlesex,6.46,Whipps Cross,1.14,Homerton University,3.4
E10 5PU,51.557736,-0.006411,North,Whipps Cross,2.38,North Middlesex,7.7,Whipps Cross,2.38,Homerton University,2.86
E10 5PW,51.560146,-0.008918,North,Whipps Cross,2.18,North Middlesex,7.38,Whipps Cross,2.18,Homerton University,2.78
E10 5PX,51.557736,-0.006411,North,Whipps Cross,2.38,North Middlesex,7.7,Whipps Cross,2.38,Homerton University,2.86
E10 5PY,51.570856,-0.009083,North,Whipps Cross,1.14,North Middlesex,6.46,Whipps Cross,1.14,Homerton University,3.4
E10 5PZ,51.559977,-0.003874,North,Whipps Cross,2.1,North Middlesex,7.61,Whipps Cross,2.1,Homerton University,3.1
E10 5QA,51.559392,-0.004405,North,Whipps Cross,2.17,North Middlesex,7.64,Whipps Cross,2.17,Homerton University,3.04
E10 5QB,51.556813,-0.005008,North,Whipps Cross,2.46,North Middlesex,7.84,Whipps Cross,2.46,Homerton University,2.93
E10 5QD,51.557788,-0.005254,North,Whipps Cross,2.36,North Middlesex,7.75,Whipps Cross,2.36,Homerton University,2.94
E10 5QE,51.557535,-0.006637,North,Whipps Cross,2.41,North Middlesex,7.71,Whipps Cross,2.41,Homerton University,2.84
E10 5QF,51.557153,-0.007056,North,Whipps Cross,2.45,North Middlesex,7.73,Whipps Cross,2.45,Homerton University,2.8
E10 5QG,51.556993,-0.008203,North,Whipps Cross,2.49,North Middlesex,7.7,Whipps Cross,2.49,Homerton University,2.72
